id,name,full_name,owner,description,language,stars,forks,watchers,open_issues,created_at,updated_at,pushed_at,size,license,url,clone_url,topics
2030956,pdfkit,foliojs/pdfkit,foliojs,A JavaScript PDF generation library for Node and the browser,JavaScript,10525,1200,10525,408,2011-07-11T15:12:29Z,2025-12-17T10:44:03Z,2025-12-01T00:52:24Z,48515,MIT License,https://github.com/foliojs/pdfkit,https://github.com/foliojs/pdfkit.git,
175176201,lax.js,alexfoxy/lax.js,alexfoxy,Simple & lightweight (<4kb gzipped) vanilla JavaScript library to create smooth & beautiful animations when you scroll.,JavaScript,10503,489,10503,20,2019-03-12T09:21:03Z,2025-12-17T08:23:47Z,2025-05-21T06:07:55Z,5085,MIT License,https://github.com/alexfoxy/lax.js,https://github.com/alexfoxy/lax.js.git,"animation, css, effects, parallax, scroll, transitions"
97054975,awesome-guidelines,Kristories/awesome-guidelines,Kristories,A curated list of high quality coding style conventions and standards.,JavaScript,10480,608,10480,0,2017-07-12T21:52:13Z,2025-12-18T05:40:47Z,2025-12-12T04:45:17Z,451,Creative Commons Zero v1.0 Universal,https://github.com/Kristories/awesome-guidelines,https://github.com/Kristories/awesome-guidelines.git,"awesome, awesome-guidelines, awesome-list, code-quality, coding-conventions, guidelines, hacktoberfest, style-conventions, style-guide"
8507859,protobuf.js,protobufjs/protobuf.js,protobufjs,Protocol Buffers for JavaScript & TypeScript.,JavaScript,10468,1445,10468,709,2013-03-01T18:46:54Z,2025-12-18T06:29:44Z,2025-12-16T21:59:38Z,41146,Other,https://github.com/protobufjs/protobuf.js,https://github.com/protobufjs/protobuf.js.git,"javascript, protobuf, protocol-buffers, serialization, typescript"
121380371,kutt,thedevs-network/kutt,thedevs-network,Free Modern URL Shortener.,JavaScript,10368,1396,10368,55,2018-02-13T12:33:16Z,2025-12-18T01:57:07Z,2025-11-28T08:54:31Z,5346,MIT License,https://github.com/thedevs-network/kutt,https://github.com/thedevs-network/kutt.git,"link-shortener, shorten-urls, shortener, url-shortener, urlshortener"
396193750,lifeRestart,VickScarlet/lifeRestart,VickScarlet,やり直すんだ。そして、次はうまくやる。,JavaScript,10348,2352,10348,212,2021-08-15T02:41:53Z,2025-12-13T12:42:56Z,2025-10-21T04:46:44Z,33415,MIT License,https://github.com/VickScarlet/lifeRestart,https://github.com/VickScarlet/lifeRestart.git,
648414,jquery-validation,jquery-validation/jquery-validation,jquery-validation,jQuery Validation Plugin library sources,JavaScript,10345,2748,10345,41,2010-05-05T13:40:20Z,2025-12-16T04:37:36Z,2025-11-14T11:16:28Z,8475,MIT License,https://github.com/jquery-validation/jquery-validation,https://github.com/jquery-validation/jquery-validation.git,"inline-validation, javascript, jquery, jquery-validation"
77713709,Lepton,hackjutsu/Lepton,hackjutsu,💻     Democratizing Snippet Management (macOS/Win/Linux),JavaScript,10307,478,10307,85,2016-12-30T22:29:25Z,2025-12-17T03:25:31Z,2025-11-18T04:04:53Z,42758,MIT License,https://github.com/hackjutsu/Lepton,https://github.com/hackjutsu/Lepton.git,"desktop-client, electron, electron-app, electron-application, electron-builder, gists, github-gist, markdown-editor, notes, react, redux, snippets, webpack3"
48266773,OSINT-Framework,lockfale/OSINT-Framework,lockfale,OSINT Framework,JavaScript,10290,1679,10290,97,2015-12-19T03:17:20Z,2025-12-18T05:05:16Z,2025-06-16T18:27:29Z,1958,MIT License,https://github.com/lockfale/OSINT-Framework,https://github.com/lockfale/OSINT-Framework.git,"footprinting, intelligence-gathering, osint, osint-framework, osint-resources, reconnaissance"
140525341,live2d-widget,stevenjoezhang/live2d-widget,stevenjoezhang,把萌萌哒的看板娘抱回家 (ノ≧∇≦)ノ | Live2D widget for web platform,JavaScript,10282,2554,10282,16,2018-07-11T05:22:00Z,2025-12-18T06:02:17Z,2025-12-16T09:35:15Z,2069,GNU General Public License v3.0,https://github.com/stevenjoezhang/live2d-widget,https://github.com/stevenjoezhang/live2d-widget.git,"javascript-plugin, live2d"
17504891,regexr,gskinner/regexr,gskinner,"RegExr is a HTML/JS based tool for creating, testing, and learning about Regular Expressions.",JavaScript,10279,1006,10279,218,2014-03-07T06:21:39Z,2025-12-17T05:58:08Z,2025-07-17T15:40:23Z,2168,GNU General Public License v3.0,https://github.com/gskinner/regexr,https://github.com/gskinner/regexr.git,
74297382,react-transition-group,reactjs/react-transition-group,reactjs,An easy way to perform animations when a React component enters or leaves the DOM,JavaScript,10257,648,10257,249,2016-11-20T19:29:24Z,2025-12-17T04:39:34Z,2025-12-16T17:10:22Z,11705,Other,https://github.com/reactjs/react-transition-group,https://github.com/reactjs/react-transition-group.git,
135633158,pollyjs,Netflix/pollyjs,Netflix,"Record, Replay, and Stub HTTP Interactions.",JavaScript,10250,354,10250,56,2018-05-31T20:39:44Z,2025-12-17T20:03:08Z,2025-05-31T22:29:19Z,3695,Apache License 2.0,https://github.com/Netflix/pollyjs,https://github.com/Netflix/pollyjs.git,"browser, javascript, netflix, nodejs, record, replay, testing"
292525,jszip,Stuk/jszip,Stuk,"Create, read and edit .zip files with Javascript",JavaScript,10246,1332,10246,410,2009-08-30T17:09:20Z,2025-12-17T23:45:45Z,2025-03-28T04:23:21Z,24787,Other,https://github.com/Stuk/jszip,https://github.com/Stuk/jszip.git,"javascript, zip"
21299916,critical,addyosmani/critical,addyosmani,Extract & Inline Critical-path CSS in HTML pages,JavaScript,10174,381,10174,47,2014-06-28T09:31:42Z,2025-12-16T10:54:57Z,2025-10-08T21:30:41Z,5032,Apache License 2.0,https://github.com/addyosmani/critical,https://github.com/addyosmani/critical.git,"critical-css, critical-path-css, critical-path-styles, css, inline-css, inline-styles"
528152092,easydiffusion,easydiffusion/easydiffusion,easydiffusion,"An easy 1-click way to create beautiful artwork on your PC using AI, with no tech knowledge. Provides a browser UI for generating images from text prompts and images. Just enter your text prompt, and see the generated image.",JavaScript,10165,846,10165,104,2022-08-23T20:27:59Z,2025-12-17T21:51:10Z,2025-12-12T11:35:14Z,60105,Other,https://github.com/easydiffusion/easydiffusion,https://github.com/easydiffusion/easydiffusion.git,"art, diffusion, generative-art, gui, stable"
18696257,trianglify,qrohlf/trianglify,qrohlf,Algorithmically generated triangle art,JavaScript,10100,665,10100,12,2014-04-12T04:30:29Z,2025-12-16T20:54:28Z,2025-05-12T19:32:49Z,4184,GNU General Public License v3.0,https://github.com/qrohlf/trianglify,https://github.com/qrohlf/trianglify.git,
